//a


$GNRMC,103647.000,A,3356.03888,S,01851.76864,E,1.05,0.00,010921,,,A,V*11
$GNRMC,103648.000,A,3356.03869,S,01851.76877,E,1.05,0.00,010921,,,A,V*13
$GNRMC,103649.000,A,3356.03847,S,01851.76878,E,0.96,0.00,010921,,,A,V*1A
$GNRMC,103650.000,A,3356.03832,S,01851.76865,E,0.99,0.00,010921,,,A,V*13
$GNRMC,103651.000,A,3356.03827,S,01851.76863,E,0.31,0.00,010921,,,A,V*12
$GNRMC,103652.000,A,3356.03839,S,01851.76872,E,1.04,0.00,010921,,,A,V*19
$GNRMC,103653.000,A,3356.03847,S,01851.76888,E,0.00,0.00,010921,,,A,V*11
$GNRMC,103654.000,A,3356.03849,S,01851.76889,E,0.00,0.00,010921,,,A,V*19
$GNRMC,103655.000,A,3356.03863,S,01851.76901,E,0.00,0.00,010921,,,A,V*11
$GNRMC,103656.000,A,3356.03906,S,01851.76959,E,1.85,0.00,010921,,,A,V*11
$GNRMC,103657.000,A,3356.03971,S,01851.76988,E,1.79,0.00,010921,,,A,V*1F
$GNRMC,103658.000,A,3356.04019,S,01851.77013,E,1.52,0.00,010921,,,A,V*13
$GNRMC,103659.000,A,3356.04080,S,01851.77058,E,1.85,0.00,010921,,,A,V*17
$GNRMC,103700.000,A,3356.04106,S,01851.77079,E,1.20,0.00,010921,,,A,V*19
$GNRMC,103701.000,A,3356.04120,S,01851.77117,E,1.23,0.00,010921,,,A,V*16
$GNRMC,103702.000,A,3356.04150,S,01851.77180,E,1.87,0.00,010921,,,A,V*12
$GNRMC,103703.000,A,3356.04158,S,01851.77267,E,2.27,85.45,010921,,,A,V*24
$GNRMC,103704.000,A,3356.04167,S,01851.77323,E,1.76,85.45,010921,,,A,V*29
$GNRMC,103705.000,A,3356.04184,S,01851.77365,E,1.23,85.45,010921,,,A,V*27
$GNRMC,103706.000,A,3356.04205,S,01851.77386,E,0.93,85.45,010921,,,A,V*29
$GNRMC,103707.000,A,3356.04198,S,01851.77418,E,0.94,85.45,010921,,,A,V*28
$GNRMC,103708.000,A,3356.04185,S,01851.77466,E,1.30,85.45,010921,,,A,V*2D
$GNRMC,103709.000,A,3356.04171,S,01851.77513,E,1.37,85.45,010921,,,A,V*23
$GNRMC,103710.000,A,3356.04170,S,01851.77559,E,0.89,85.45,010921,,,A,V*20
$GNRMC,103711.000,A,3356.04198,S,01851.77600,E,1.74,85.45,010921,,,A,V*2B
$GNRMC,103712.000,A,3356.04235,S,01851.77666,E,2.34,119.38,010921,,,A,V*15
$GNRMC,103713.000,A,3356.04245,S,01851.77753,E,2.48,84.42,010921,,,A,V*27
$GNRMC,103714.000,A,3356.04251,S,01851.77822,E,2.00,85.38,010921,,,A,V*2C
$GNRMC,103715.000,A,3356.04254,S,01851.77879,E,1.89,85.38,010921,,,A,V*24
$GNRMC,103716.000,A,3356.04241,S,01851.77949,E,2.36,67.56,010921,,,A,V*22
$GNRMC,103717.000,A,3356.04237,S,01851.78014,E,2.26,77.85,010921,,,A,V*22
$GNRMC,103718.000,A,3356.04237,S,01851.78087,E,1.71,77.85,010921,,,A,V*26
$GNRMC,103719.000,A,3356.04259,S,01851.78142,E,1.53,77.85,010921,,,A,V*27
$GNRMC,103720.000,A,3356.04274,S,01851.78182,E,1.01,77.85,010921,,,A,V*29
$GNRMC,103721.000,A,3356.04273,S,01851.78223,E,1.28,77.85,010921,,,A,V*2C
$GNRMC,103722.000,A,3356.04264,S,01851.78280,E,1.44,77.85,010921,,,A,V*2A
$GNRMC,103723.000,A,3356.04252,S,01851.78342,E,1.70,77.85,010921,,,A,V*26
$GNRMC,103724.000,A,3356.04261,S,01851.78433,E,3.24,101.26,010921,,,A,V*1A
$GNRMC,103725.000,A,3356.04272,S,01851.78543,E,2.93,93.78,010921,,,A,V*23
$GNRMC,103726.000,A,3356.04270,S,01851.78617,E,1.50,93.78,010921,,,A,V*2C
$GNRMC,103727.000,A,3356.04259,S,01851.78691,E,2.12,81.04,010921,,,A,V*25
$GNRMC,103728.000,A,3356.04250,S,01851.78768,E,1.89,81.04,010921,,,A,V*25
$GNRMC,103729.000,A,3356.04247,S,01851.78836,E,1.75,81.04,010921,,,A,V*25
$GNRMC,103730.000,A,3356.04253,S,01851.78910,E,2.19,107.35,010921,,,A,V*19
$GNRMC,103731.000,A,3356.04259,S,01851.79005,E,3.22,88.20,010921,,,A,V*25
$GNRMC,103732.000,A,3356.04251,S,01851.79111,E,2.86,76.91,010921,,,A,V*2E
$GNRMC,103733.000,A,3356.04222,S,01851.79189,E,2.26,59.52,010921,,,A,V*22
$GNRMC,103734.000,A,3356.04199,S,01851.79250,E,1.51,59.52,010921,,,A,V*22
$GNRMC,103735.000,A,3356.04189,S,01851.79315,E,1.27,59.52,010921,,,A,V*23
$GNRMC,103736.000,A,3356.04180,S,01851.79377,E,1.98,73.22,010921,,,A,V*26
$GNRMC,103737.000,A,3356.04178,S,01851.79392,E,0.00,73.22,010921,,,A,V*2B
$GNRMC,103738.000,A,3356.04179,S,01851.79403,E,0.00,73.22,010921,,,A,V*2A
$GNRMC,103739.000,A,3356.04181,S,01851.79415,E,0.00,73.22,010921,,,A,V*2B
$GNRMC,103740.000,A,3356.04169,S,01851.79496,E,2.49,75.50,010921,,,A,V*24
$GNRMC,103741.000,A,3356.04181,S,01851.79557,E,1.46,75.50,010921,,,A,V*23
$GNRMC,103742.000,A,3356.04190,S,01851.79617,E,1.35,75.50,010921,,,A,V*23
$GNRMC,103743.000,A,3356.04165,S,01851.79669,E,1.54,75.50,010921,,,A,V*26
$GNRMC,103744.000,A,3356.04133,S,01851.79720,E,1.56,75.50,010921,,,A,V*2C
$GNRMC,103745.000,A,3356.04111,S,01851.79812,E,2.47,75.60,010921,,,A,V*23
$GNRMC,103746.000,A,3356.04096,S,01851.79929,E,2.49,78.29,010921,,,A,V*29
$GNRMC,103747.000,A,3356.04099,S,01851.80020,E,2.33,95.84,010921,,,A,V*28
$GNRMC,103748.000,A,3356.04124,S,01851.80089,E,1.99,113.26,010921,,,A,V*17
$GNRMC,103749.000,A,3356.04138,S,01851.80165,E,1.61,113.26,010921,,,A,V*1F
$GNRMC,103750.000,A,3356.04141,S,01851.80198,E,0.00,113.26,010921,,,A,V*1D
$GNRMC,103751.000,A,3356.04146,S,01851.80217,E,0.00,113.26,010921,,,A,V*1F
$GNRMC,103752.000,A,3356.04152,S,01851.80235,E,0.00,113.26,010921,,,A,V*19
$GNRMC,103753.000,A,3356.04156,S,01851.80282,E,0.91,113.26,010921,,,A,V*18
$GNRMC,103754.000,A,3356.04155,S,01851.80346,E,0.91,113.26,010921,,,A,V*15
$GNRMC,103755.000,A,3356.04157,S,01851.80408,E,0.94,113.26,010921,,,A,V*1E
$GNRMC,103756.000,A,3356.04161,S,01851.80489,E,1.63,113.26,010921,,,A,V*18
$GNRMC,103757.000,A,3356.04154,S,01851.80589,E,2.15,81.43,010921,,,A,V*25
$GNRMC,103758.000,A,3356.04140,S,01851.80702,E,1.95,73.71,010921,,,A,V*29
$GNRMC,103759.000,A,3356.04140,S,01851.80807,E,2.19,92.64,010921,,,A,V*2E
$GNRMC,103800.000,A,3356.04154,S,01851.80916,E,1.87,92.64,010921,,,A,V*2D
$GNRMC,103801.000,A,3356.04172,S,01851.81022,E,2.35,98.45,010921,,,A,V*24
$GNRMC,103802.000,A,3356.04194,S,01851.81135,E,1.92,98.45,010921,,,A,V*26
$GNRMC,103803.000,A,3356.04210,S,01851.81230,E,1.65,98.45,010921,,,A,V*26
$GNRMC,103804.000,A,3356.04211,S,01851.81338,E,2.57,83.64,010921,,,A,V*22
$GNRMC,103805.000,A,3356.04195,S,01851.81448,E,2.43,79.12,010921,,,A,V*2D
$GNRMC,103806.000,A,3356.04184,S,01851.81537,E,1.17,79.12,010921,,,A,V*25
$GNRMC,103807.000,A,3356.04174,S,01851.81611,E,1.03,79.12,010921,,,A,V*29
$GNRMC,103808.000,A,3356.04173,S,01851.81702,E,1.69,79.12,010921,,,A,V*2E
$GNRMC,103809.000,A,3356.04193,S,01851.81801,E,2.24,107.98,010921,,,A,V*1D
$GNRMC,103810.000,A,3356.04202,S,01851.81908,E,2.04,81.99,010921,,,A,V*2A
$GNRMC,103811.000,A,3356.04196,S,01851.81999,E,1.40,81.99,010921,,,A,V*2E
$GNRMC,103812.000,A,3356.04199,S,01851.82040,E,0.00,81.99,010921,,,A,V*29
$GNRMC,103813.000,A,3356.04203,S,01851.82071,E,0.00,81.99,010921,,,A,V*2A
$GNRMC,103814.000,A,3356.04205,S,01851.82108,E,0.00,81.99,010921,,,A,V*24
$GNRMC,103815.000,A,3356.04170,S,01851.82187,E,2.54,43.00,010921,,,A,V*2E
$GNRMC,103816.000,A,3356.04131,S,01851.82276,E,1.23,43.00,010921,,,A,V*26
